# it_language_admin.txt - this file is for the internationalization of the astGUIclient 
# admin web pages. The associated install.pl file will take the language as an 
# argument and alter the php scripts to the language typed in the command line:
# example: ./install.pl --language=it
# current languages in the file:
# - English - (en) no alterations
# - Italian - (it) first column
***LANGUAGES***
en-English|it-Italiano|
QC Enabled: |QC Enabled:|
QC User Level: |QC Utente Livello:|
QC Pass: |QC Pass:|
QC Finish: |QC Fine:|
QC Commit: |QC Impegni:|
Modify Nothing|Modificare Nulla|
Modify Nothing Except Status|Modificare Nulla Salvo Stato|
Modify All Fields|Modificare tutti i campi|
Verify First Round of QC|Verificare prima tornata di CQ|
View QC Statistics|Vedi QC Statistiche|
Ability to Modify FINISHed records|Capacità di modificare i record finito|
Manager Level|Livello Manager|
USERS CAN VIEW ANY CAMPAIGN|Gli utenti possono visualizzare qualsiasi campagna|
USERS CAN QC ANY CAMPAIGN|Gli utenti possono, QC OGNI CAMPAGNA|
USERS CAN QC ANY INBOUND GROUP|Gli utenti possono QC INBOUND OGNI GRUPPO|
QC Allowed Campaigns: |QC ammessi Campagne:|
QC Allowed Inbound Groups: |QC ammessi Inbound Gruppi:|
Queue Priority -<\/B> This setting is used to define the order in which the calls from this outbound campaign should be answered in relation to the inbound calls if this campaign is in blended mode|Coda di priorità - </B> Questa impostazione è utilizzata per definire lordine in cui le chiamate in uscita da questa campagna dovrebbe essere risolta in relazione alle chiamate in entrata, se questa è una campagna in modalità blended|
Queue Priority: |Coda di priorità:|
Drop Action: |Goccia dazione:|
Drop Transfer Group: |Trasferimento Drop Group:|
Drop Action -<\/B> This menu allows you to choose what happens to a call when it has been waiting for longer than what is set in the Drop Call Seconds field. HANGUP will simply hang up the call, MESSAGE will send the call the Drop Exten that you have defined below, VOICEMAIL will send the call to the voicemail box that you have defined below and IN_GROUP will send the call to the Inbound Group that is defined below|Goccia dazione - </B> Questo menu consente di scegliere che cosa succede a una chiamata quando si è in attesa di più di quello che si trova nel campo Secondi Call Drop. Hangup semplicemente riagganciare la chiamata, inviare il messaggio di chiamare il Drop Extensions che lei ha definito di seguito, segreteria invierà la chiamata alla casella vocale che è stato definito sotto IN_GROUP e invia la chiamata in ingresso al gruppo che è definito qui di seguito|
Drop Exten -<\/B> If Drop Action is set to MESSAGE, this is the dial plan extension that the call will be sent to if it reaches Drop Call Seconds|Drop Extensions - </B> In caso di caduta di azione è fissato al messaggio, questa è la linea che il piano di estensione invito sarà inviato a se raggiunge Call Drop Secondi|
Drop Call Seconds -<\/B> The number of seconds a call will stay in queue before being considered a DROP|Call Drop Secondi - </B> Il numero di secondi di una chiamata rimane in coda, prima di essere considerato un DROP|
Drop Transfer Group -<\/B> If Drop Action is set to IN_GROUP, the call will be sent to this inbound group if it reaches Drop Call Seconds|Trasferimento Drop Group - </B> In caso di caduta di azione è fissato a IN_GROUP, la chiamata verrà inviata a questo gruppo in entrata se si raggiunge il Call Drop Secondi|
QC SETTINGS FOR THIS CAMPAIGN|IMPOSTAZIONI CQ per questa campagna|
QC Enabled: |QC Enabled:|
QC Statuses: |QC Status:|
Modify Campaign QC Settings|Modifica impostazioni campagna, QC|
QC Enabled -<\/B> Setting this field to Y allows for the agent Quality Control features to work. Default is N|QC Attivato - </B> Limpostazione di questo campo a Y consente, per lagente di Controllo della Qualità funzioni. Il valore di default è N|
QC Statuses -<\/B> This area is where you select which statuses of leads should be gone over by the QC system. Place a check next to the status that you want QC to review|Status QC - </B> La zona dove si è stati di selezionare quale porta deve essere andato oltre, QC, dal sistema. Mettere un segno di spunta accanto allo status che si desidera, QC, di rivedere|
QC SETTINGS NOT MODIFIED|QC IMPOSTAZIONI NON MODIFICATI|
QC SETTINGS MODIFIED|IMPOSTAZIONI CQ MODIFICATI|
QC WebForm Address -<\/B> This is the website address that a QC agent can go to when clicking on the WEBFORM link in the QC screen|QC Indirizzo Web Form - </B> Questo è lindirizzo web che un agente, QC può andare quando si fa clic sul link contenuto nel Web Form, QC schermo|
QC Script -<\/B> This is the script that can be used by QC agents in the SCRIPT tab in the QC screen|QC Script - </B> Questo è lo script che possono essere utilizzati da agenti QC nel SCRIPT scheda nella schermata QC|
QC WebForm: |QC Web Form:|
QC Script|QC Script|
In-Group Recording Override -<\/B> This field allows for the overriding of the campaign call recording setting. This setting can be overridden by the vicidial_user recording override setting. DISABLED will not override the campaign recording setting. NEVER will disable recording on the client. ONDEMAND is the default and allows the agent to start and stop recording as needed. ALLCALLS will start recording on the client whenever a call is sent to an agent. ALLFORCE will start recording on the client whenever a call is sent to an agent giving the agent no option to stop recording|Nel gruppo di registrazione Sovrascrive - </B> Questo campo consente di rilevante della campagna chiamata di registrazione. Questa impostazione può essere ignorata dal vicidial_user scavalcare limpostazione di registrazione. ANDICAPPATI non ignorare la campagna di registrazione. Non potrà mai disabilitare la registrazione sul client. OnDemand è il default e permette lagente di avviare e interrompere la registrazione, se necessario. ALLCALLS si avvia la registrazione sul client quando viene inviata una chiamata a un agente. ALLFORCE si avvia la registrazione sul client quando viene inviata una chiamata a un agente che lagente non opzione per interrompere la registrazione|
In-Group Recording Filename -<\/B> This field will override the Campaign Recording Filenaming Scheme unless it is set to NONE. The allowed variables are CAMPAIGN CUSTPHONE FULLDATE TINYDATE EPOCH AGENT. The default is FULLDATE_AGENT and would look like this 20051020-103108_6666. Another example is CAMPAIGN_TINYDATE_CUSTPHONE which would look like this TESTCAMP_51020103108_3125551212. 50 char max. Default is NONE|Nel gruppo di registrazione Filename - </B> Questo campo sovrascrive la campagna di registrazione Filenaming sistema a meno che non sia impostato su NESSUNO. Le variabili sono ammessi CAMPAGNA CUSTPHONE FULLDATE TINYDATE EPOCH AGENTE. Il valore predefinito è FULLDATE_AGENT e sarebbe simile a questa 20051020-103108_6666. Un altro esempio è CAMPAIGN_TINYDATE_CUSTPHONE che assomigliare a questa TESTCAMP_51020103108_3125551212. Max 50 caratteri. Il valore di default è NESSUNO|
In-Group Recording Override: |Nel gruppo di registrazione Override:|
In-Group Recording Filename: |Nel gruppo Registrazione Nome file:|
ADDING VICIDIAL QC STATUS CODE|AGGIUNGENDO VICIDIAL QC CODICE STATO|
MODIFY VICIDIAL QC STATUS CODE|MODIFICA VICIDIAL QC CODICE STATO|
VICIDIAL QC STATUS CODES|QC VICIDIAL Codici di stato|
The Quality Control-QC system within VICIDIAL has its own set of status codes separate from those within the call handling functions of VICIDIAL. QC statuse codes must be between 2 and 8 characters in length and contain no special characters like a space or colon. The QC status code description must be between 2 and 30 characters in length.|Il Controllo Qualità-QC VICIDIAL sistema ha il proprio set di codici di stato separato da coloro che, nelle funzioni di gestione delle chiamate VICIDIAL. QC statuse codici deve essere compresa tra 2 e 8 caratteri e non contengono caratteri speciali, come uno spazio o due punti. Il codice di stato, QC descrizione deve essere compresa tra 2 e 30 caratteri di lunghezza.|
 QC Status Codes |Codici di stato, QC|
VICIDIAL QC STATUS CODES WITHIN THIS SYSTEM: |QC VICIDIAL Status CODICI Nellambito di questo sistema:|
ADD NEW QC STATUS CODE|ADD NEW QC CODICE STATO|
QC STATUS CODE NOT DELETED|QC CODICE STATO NON DELETED|
QC STATUS CODE DELETED: |QC STATUS CODICE DELETED:|
QC STATUS CODE NOT MODIFIED |QC CODICE STATO NON MODIFICATI|
QC STATUS CODE MODIFIED: |QC CODICE STATO MODIFICATO:|
the qc status code needs to be at least 1 characters in length|qc il codice di stato deve essere di almeno 1 caratteri di lunghezza|
the qc status code name needs to be at least 1 characters in length|qc stato il nome in codice deve essere di almeno 1 caratteri di lunghezza|
QC STATUS CODE NOT ADDED |QC CODICE STATO NON AGGIUNTO|
there is already a qc status code in the system with this name:|vi è già un qc codice di stato del sistema con questo nome:|
QC STATUS CODE ADDED: |QC STATUS CODICE AGGIUNTO:|
code must be between 1 and 8 characters in length|codice deve essere compreso tra 1 e 8 caratteri di lunghezza|
code name must be between 2 and 30 characters in length|nome in codice deve essere compreso tra 2 e 30 caratteri di lunghezza|
CALL HANGUP REASON STATS|INVITO hangup MOTIVO STATS|
After Hours Action -<\/B> The action to perform if it is after hours as defined in the call time for this inbound group. HANGUP will immediately hangup the call, MESSASGE will play the file in the After Hours Message Filenam field, EXTENSION will send the call to the After Hours Extension in the dialplan and VOICEMAIL will send the call to the voicemail box listed in the After Hours Voicemail field, IN_GROUP will send the call to the inbound group selected in the After Hours Transfer Group select list. Default is MESSAGE|After Hours Azione - </B> Loperazione da eseguire se si tratta di ore dopo, come definito nel tempo per la chiamata in entrata questo gruppo. Hangup hangup immediatamente la chiamata, si MESSASGE riprodurre il file in After Hours Messaggio Filenam campo, ESTENSIONE invierà la chiamata al After Hours Estensione nel dialplan Voicemail e invia la chiamata alla casella vocale di cui il settore After Hours Voicemail , IN_GROUP invierà la chiamata in ingresso al gruppo selezionato nel gruppo After Hours Trasferimento selezionare lista. Il valore di default è MESSAGGIO|
After Hours Transfer Group -<\/B> If After Hours Action is set to IN_GROUP, the call will be sent to this inbound group if it enters the in-group outside of the call time scheme defined for the in-group|After Hours Trasferimento Group - </B> Se After Hours azione è destinata a IN_GROUP, la chiamata verrà inviata a questo gruppo in entrata se si entra nel gruppo in al di fuori del regime di chiamata tempo definito per il gruppo in|
After Hours Transfer Group: |Dopo ore di trasferimento del gruppo:|
Total calls taken in to this In-Group:|Totale chiamate a prendere in questo gruppo:|
CALL HOLD TIME BREAKDOWN IN SECONDS|INVITO HOLD TIME RIPARTIZIONE IN SECONDI|
Date Range:|Date:|
ADDING NEW PHONE ALIAS|Aggiunta di nuovi TELEFONO ALIAS|
ADD NEW PHONE ALIAS|AGGIUNGI NUOVO TELEFONO ALIAS|
MODIFY PHONE ALIAS|MODIFICA ALIAS TELEFONO|
DELETE PHONE ALIAS|DELETE PHONE ALIAS|
PHONE ALIAS LIST|ALIAS ELENCO TELEFONICO|
Phone Alias List|Telefono Alias Elenco|
Add A New Phone Alias|Aggiungi un nuovo telefono Alias|
ADD A NEW PHONE ALIAS|AGGIUNGI UN NUOVO TELEFONO ALIAS|
Alias ID: |Alias ID:|
Alias Name: |Alias Nome:|
Phone Logins List: |Telefono Login Lista:|
PHONE ALIAS NOT ADDED|ALIAS TELEFONO NON AGGIUNTO|
there is already a Phone Alias in the system with this ID|vi è già un Telefono Alias nel sistema con questo ID|
there is already a Phone Login in the system with this ID|vi è già un Telefono Login nel sistema con questo ID|
PHONE ALIAS ADDED|TELEFONO ALIAS AGGIUNTO|
PHONE ALIAS NOT MODIFIED|ALIAS TELEFONO NON MODIFICATI|
PHONE ALIAS MODIFIED|TELEFONO ALIAS MODIFICATI|
PHONE ALIAS NOT DELETED|ALIAS TELEFONO NON DELETED|
PHONE ALIAS DELETION CONFIRMATION|TELEFONO ALIAS CONFERMA ELIMINAZIONE|
Click here to delete phone alias|Clicca qui per cancellare telefono alias|
PHONE ALIAS DELETION COMPLETED|TELEFONO ALIAS DELETION COMPIUTI|
PHONE ALIAS LISTINGS|TELEFONO ALIAS LISTINGS|
there is already a Phone alias in the system with this login|vi è già un alias Telefono nel sistema con questo login|
there is already a Phone in the system with this login|vi è già un telefono nel sistema con questo login|
DELETE THIS PHONE ALIAS|CANC questo telefono ALIAS|
MODIFY A PHONE ALIAS RECORD|MODIFICARE UN TELEFONO ALIAS RECORD|
Alias ID -<\/B> The ID of the alias used to allow for phone load balanced logins. no spaces or other special characters allowed. Must be between 2 and 20 characters in length|ID Alias - </B> LID del alias utilizzati per consentire di telefono carico equilibrato login. senza spazi o altri caratteri speciali ammessi. Deve essere compreso tra 2 e 20 caratteri di lunghezza|
Alias Name -<\/B> The name used to describe a phones alias, Must be between 2 and 50 characters in length|Alias Nome - </B> Il nome utilizzato per descrivere un alias cellulari, deve essere compresa tra 2 e 50 caratteri di lunghezza|
Phones Logins List -<\/B> The comma separated list of phone logins used when an agent logs in using phone load balanced logins. The Agent application will find the active server with the fewest agents logged into it and place a call from that server to the agent upon login|Cellulari Login Lista - </B> Lelenco separato da virgole di telefono cellulare utilizzato dati di accesso quando un agente accede tramite telefono cellulare carico equilibrato login. Lagente si trova lapplicazione server attivo con il minor numero di agenti e registrati in una chiamata da tale server di agenti su login|
PHONES WITHIN THIS PHONES ALIAS|TELEFONI CELLULARI PRESENTE IN ALIAS|
Add New Shift|Aggiungi nuovo Shift|
New Shift Addition|Nuova aggiunta Maiusc|
Modify Shift|Modificare Maiusc|
Delete Shift|Elimina Maiusc|
Shifts|Turni|
Shift ID -<\/B> This is the short name of a Vicidial Shift Definition. This needs to be a unique identifier. Do not use any spaces or punctuation for this field. max 20 characters, minimum of 2 characters|Maiusc ID - </B> Questo è il nome breve di un Vicidial Maiusc Definizione. Questo deve essere un identificatore unico. Non utilizzare spazi o segni di punteggiatura in questo campo. max 20 caratteri, minimo di 2 caratteri|
Shift Name -<\/B> This is a more descriptive name of the Shift Definition. This is a short summary of the Shift definition. max 50 characters, minimum of 2 characters|Nome Shift - </B> Questo è un nome più descrittivo della Maiuscole Definizione. Questa è una breve sintesi della Maiuscole definizione. max 50 caratteri, minimo di 2 caratteri|
Shift Start Time -<\/B> This is the time that the campaign shift begins. Must only be numbers, 9:30 AM would be 0930 and 5:00 PM would be 1700|Start Time Shift - </B> Questo è il tempo che la campagna ha inizio turno. Deve essere solo numeri, 9:30 AM sarebbe 5:00 PM 0930 e 1700 sarebbe|
Shift Length -<\/B> This is the time in Hours and Minutes that the campaign shift lasts. 8 hours would be 08:00 and 7 hours and 30 minutes would be 07:30|Maiusc Lunghezza - </B> Questo è il tempo in ore e minuti che la campagna a turni dura. 8 ore sarebbe 08:00 e 7 ore e 30 minuti sarebbero 07:30|
Shift Weekdays -<\/B> In this section you should choose the days of the week that this shift is active|Maiusc Weekdays - </B> In questa sezione si deve scegliere il giorno della settimana che questo spostamento è attivo|
Show Shifts|Mostra cambiamenti|
Add A New Shift|Aggiungi un nuovo Shift|
Shift ID: |Maiusc ID:|
Shift Name: |Maiusc Nome:|
Shift Start Time: |Maiusc Start Time:|
Shift End Time: |Fine Time Shift:|
SHIFT DEFINITION NOT ADDED|SHIFT DEFINIZIONE NON AGGIUNTO|
there is already a shift entry with this ID|esiste già una voce con questo passaggio ID|
Shift ID and name must be at least 2 characters in length|Maiusc ID e il nome deve essere di almeno 2 caratteri|
Shift Start Time must be 4 digits in length and be a valid time|Start Time Shift 4 cifre devono essere di lunghezza e da tempo una valida|
Shift Length must be 5 characters in length and be 24 hours or less|Maiusc Lunghezza deve essere di 5 caratteri di lunghezza e di 24 ore o meno|
SHIFT ADDED: |SHIFT AGGIUNTI:|
MODIFY A SHIFT|Modificare una SHIFT|
USER GROUPS USING THIS SHIFT:|LUSO DI QUESTO MANUALE GRUPPI SHIFT:|
DELETE THIS SHIFT DEFINITION|Elimina questo SHIFT DEFINIZIONE|
MODIFY A SHIFT|Modificare una SHIFT|
SHIFT NOT DELETED|SHIFT non eliminati|
SHIFT DELETION CONFIRMATION: |SHIFT DELETION CONFERMA:|
Click here to delete shift|Clicca qui per cancellare turno|
SHIFT DELETION COMPLETED:|SHIFT DELETION Completato:|
SHIFT MODIFIED|SHIFT MODIFICATI|
SHIFT LISTINGS:|SHIFT LISTINGS:|
Shift Weekdays: |Maiusc Feriali:|
Sunday|Domenica|
Monday|Lunedi|
Tuesday|Martedì|
Wednesday|Mercoledì|
Thursday|Giovedi|
Friday|Venerdì|
Saturday|Sabato|
Group Shifts: |Gruppo Turni:|
Group Shifts -<\/B> This is a selectable list of shifts that can restrict the agents login time on the system|Gruppo Turni - </B> Si tratta di un elenco dei turni selezionabili che possono limitare il tempo di accesso agenti sul sistema|
 Timeclock|Orologio|
Timeclock End Of Day -<\/B> This setting defines when all users are to be auto logged out of the timeclock system. Only runs once a day. must be only 4 digits 2 digit hour and 2 digit minutes in 24 hour time. Default is 0000|Orologio End Of Day - </B> Questa impostazione definisce il momento in cui tutti gli utenti devono essere registrati automaticamente dal sistema orologio. Funziona solo una volta al giorno. deve essere solo il 4 cifre 2 cifre 2 cifre ora e 24 minuti in ora di tempo. Il valore di default è 0000|
Timeclock Last Auto Logout -<\/B> This field displays the date of the last auto-logout|Ultimo orologio automatico Logout - </B> Questo campo visualizza la data degli ultimi auto-logout|
Timeclock Last Auto Logout: |Ultimo Logout orologio automatico:|
Timeclock End Of Day: |Orologio End of Day:|
SURVEY SETTINGS FOR THIS CAMPAIGN:|INDAGINE SETTINGS per questa campagna:|
Modify Campaign Survey|Modificare la campagna Sondaggio|
Survey First Audio File -<\/B> This is the audio filename that is played as soon as the customer picks up the phone when running a survey campaign.|Indagine primo file audio - </B> Questo è il nome del file audio che viene riprodotto non appena il cliente sceglie il telefono cellulare durante lesecuzione di un sondaggio campagna.|
Survey DTMF Digits -<\/B> This field is where you define the digits that a customer can press as an option on a survey campaign. valid dtmf digits are |Indagine sulle cifre DTMF - </B> Questo campo è il punto in cui definire le cifre che un cliente può premere come opzione su una campagna di indagine. cifre DTMF sono validi|
Survey Not Interested Digit -<\/B> This field is where you define the customer digit pressed that will show they are Not Interested.|Indagine non interessa Digit - </B> Questo campo è dove si definisce il cliente premuto cifre che dimostrano che non sono interessati.|
Survey Not Interested Status -<\/B> This field is where you select the status to be used for Not Interested. If DNC is used and the campaign is set to use DNC then the phone number will be automatically added to the VICIDIAL internal DNC list.|Indagine non interessa Stato - </B> Questo campo è se si seleziona lo stato che saranno utilizzati per non essere interessato. DNC Se viene utilizzato e la campagna è impostata per usare DNC poi il numero di telefono sarà automaticamente aggiunto alla lista VICIDIAL interno DNC.|
Survey Opt-in Audio File -<\/B> This is the audio filename that is played when the customer has opted-in to the survey, not opted-out or not responded if the no-response-action is set to OPTOUT. After this audio file is played, the Survey Method action is taken.|Indagine Opt-in Audio File - </B> Questo è il nome del file audio che viene riprodotto quando il cliente ha optato-in per lindagine, non hanno scelto lopt-out non ha risposto o se la non-azione-reazione è impostato su OptOut. Dopo questo file audio viene riprodotto, il metodo di indagine di azione.|
Survey Not Interested Audio File -<\/B> This is the audio filename that is played when the customer has opted-out of the survey, not opted-in or not responded if the no-response-action is set to OPTIN. After this audio file is played, the call will be hung up|Indagine non interessa File audio - </B> Questo è il nome del file audio che viene riprodotto quando il cliente ha scelto lopt-out di indagine, non hanno scelto lopt-in o non ha risposto se il non-azione-reazione è impostato su OptIn. Dopo questo file audio viene riprodotto, linvito sarà appeso|
Survey Method -<\/B> This option defines what happens to a call after the customer has opted-in. AGENT_XFER will send the call to the next available agent. VOICEMAIL will send the call to the voicemail box that is specified in the Voicemail field. EXTENSION will send the customer to the extension defined in the Survey Xfer Extension field. HANGUP will hang up the customer. CAMPREC_60_WAV will send the customer to have a recording made with their response, this recording will be placed in a folder named as the campaign inside of the Survey Campaign Recording Directory.|Indagine Metodo - </B> Questa opzione definisce che cosa succede a una chiamata dopo che il cliente ha scelto lopt-in. AGENT_XFER invierà linvito al prossimo disponibili agente. Segreteria invierà la chiamata alla casella vocale che è specificato nel campo Voicemail. ESTENSIONE invierà al cliente di definire lestensione della Indagine Xfer Estensione campo. Hangup si bloccherà il cliente. CAMPREC_60_WAV invierà al cliente di avere una registrazione fatta con la loro risposta, questa registrazione sarà collocato in una cartella denominata come la campagna allinterno della campagna di registrazione Indagine Directory.|
Survey No-Response Action -<\/B> This is where you define what will happen if there is no response to the survey question. OPTIN will only send the call on to the Survey Method if the customer presses a dtmf digit. OPTOUT will send the customer on to the Survey Method even if they do not press a dtmf digit.|Indagine n. risposta Azione - </B> Questo è dove si definisce che cosa accadrà se non vi è alcuna risposta alla domanda del sondaggio. OptIn solo inviare la chiamata al metodo di indagine, se il cliente preme un cifre DTMF. OptOut invierà al cliente al metodo di indagine, anche se non si preme uno cifre DTMF.|
Survey Response Digit Map -<\/B> This is the section where you can define a description to go with each dtmf digit option that the customer may select.|Indagine risposta Digit Mappa - </B> Questa è la sezione in cui è possibile definire una descrizione per andare a ciascuna opzione cifre DTMF che il cliente può scegliere.|
Survey Xfer Extension -<\/B> If the Survey Method of EXTENSION is selected then the customer call would be directed to this dialplan extension|Indagine Xfer Estensione - </B> Se il metodo di indagine è stato selezionato ESTENSIONE quindi chiamare il cliente sarebbe stata destinata a questo dialplan estensione|
Survey Campaign Recording Directory -<\/B> If the Survey Method of CAMPREC_60_WAV is selected then the customer response will be recorded and placed in a directory named after the campaign inside of this directory.|Indagine campagna di registrazione Repertorio - </B> Se il metodo di indagine è stato selezionato CAMPREC_60_WAV allora la risposta dei clienti vengono registrati e messi in una directory di nome, dopo la campagna allinterno di questa directory.|
SURVEY SETTINGS NOT MODIFIED|INDAGINE IMPOSTAZIONI NON MODIFICATI|
SURVEY SETTINGS MODIFIED|INDAGINE SETTINGS MODIFICATI|
Survey First Audio File|Indagine primo file audio|
Survey DTMF Digits|Indagine sulle cifre DTMF|
Survey Not Interested Digit|Indagine non interessa Digit|
Survey Not Interested Status|Indagine Stato non è interessato|
Survey Opt-in Audio File|Indagine Opt-in File Audio|
Survey Not Interested Audio File|Indagine non interessa File Audio|
Survey Method|Indagine Metodo|
Survey No-Response Action|Indagine n.-Azione di risposta|
Survey Response Digit Map|Indagine risposta Digit Mappa|
Survey Xfer Extension|Indagine Xfer Estensione|
Survey Campaign Recording Directory|Indagine Campagna Registrazione Directory|
Add Timeclock Log Record -<\/B> This option allows the user to add records to the timeclock log|Aggiungi orologio Entra record - </B> Questa opzione permette allutente di aggiungere record alla orologio Accedi|
Modify Timeclock Log Record -<\/B> This option allows the user to modify records in the timeclock log|Modificare orologio Entra record - </B> Questa opzione permette allutente di modificare i record nella orologio Accedi|
Delete Timeclock Log Record -<\/B> This option allows the user to delete records in the timeclock log|Elimina orologio Entra record - </B> Questa opzione consente allutente di eliminare i record nel registro orologio|
Add Timeclock Log Record|Aggiungi orologio Entra record|
Modify Timeclock Log Record|Modificare orologio Entra record|
Delete Timeclock Log Record|Elimina orologio Entra record|
USER GROUP TIMECLOCK STATUS REPORT|User Group orologio Status RELAZIONE|
Click here to see the Timeclock Status for this user group|Clicca qui per visualizzare lorologio di stato per questo gruppo di utenti|
ADD NUMBERS TO THE DNC LIST|Aggiungere numeri alla DNC ELENCO|
Phone Numbers: |Numeri di telefono:|
one phone number per line only|uno per ogni riga il numero di telefono unico|
VICIDIAL DNC List -<\/B> This Do Not Call list contains every lead that has been set to a status of DNC in the system. Through the LISTS - ADD NUMBER TO DNC page you are able to manually add numbers to this list so that they will not be called by campaigns that use the internal DNC list|DNC VICIDIAL List - </B> Questo Dont Call elenco contiene ogni piombo che è stato fissato ad uno stato di DNC nel sistema. Attraverso il ELENCHI - ADD numero DNC pagina si ha la possibilità di aggiungere manualmente i numeri di questo elenco in modo che essi non saranno chiamati da campagne che utilizzano la lista interno DNC|
 Time Sheet |Time Sheet|
Timeclock Record Edit|Orologio Modifica record|
Default date format with year month day|Default data con formato giorno mese anno|
USA date format with month day year|Stati Uniti dAmerica con il formato della data giorno mese anno|
European date format with day month year|Europeo con il formato della data giorno mese anno|
Text date format with abbreviated month day|Testo abbreviato con il formato della data giorno mese|
followed by 24 hour time|seguita da 24 ore di tempo|
followed by 12 hour time|seguita da 12 ore di tempo|
Agent Screen Header Date Format -<\/B> This menu allows you to choose the format of the date that shows up at the top of the VICIDIAL agent screen. The options for this setting are: default is|Agente Screen Header Data Format - </B> Questo menu consente di scegliere il formato della data che compare nella parte superiore della schermata VICIDIAL agente. Le opzioni di questa impostazione sono: il default è|
Agent Screen Customer Date Format -<\/B> This menu allows you to choose the format of the customer time zone date that shows up at the top of the Customer Information section of the VICIDIAL agent screen. The options for this setting are: default is|Cliente di agente Screen Formato data - </B> Questo menu consente di scegliere il formato del cliente fuso orario data che compare nella parte superiore della sezione Informazioni per i clienti del VICIDIAL agente schermo. Le opzioni di questa impostazione sono: il default è|
Agent Screen Customer Phone Format -<\/B> This menu allows you to choose the format of the customer phone number that shows up in the status section of the VICIDIAL agent screen. The options for this setting are: default is|Agente Telefono Formato schermo clienti - </B> Questo menu consente di scegliere il formato del cliente, numero di telefono che compare nella sezione status del VICIDIAL agente schermo. Le opzioni di questa impostazione sono: il default è|
dash separated phone number|dash separati numero di telefono|
dash separated number with area code in parenthesis|dash separati numero con prefisso parentesi|
No formatting|N. formattazione|
with space after city code|con lo spazio dopo il codice di città|
space separated phone number|spazio separato numero telefonico|
Agent Screen Header Date Format|Agente Screen Formato Data Header|
Agent Screen Customer Date Format|Cliente di agente Screen Formato Data|
Agent Screen Customer Phone Format|Agente Cliente Telefono Formato schermo|
ERROR- There is a problem with the data that you entered, please go back|ERRORI Si è verificato un problema con i dati che hai inserito, si prega di tornare indietro|
A timeclock session cannot overlap another timeclock session|Un orologio di sessione non può sovrapporsi di un altro orologio sessione|
Disable Alter Customer Phone -<\/B> If set to Y, does not change the customer phone number when an agent dispositions the call. Default is Y|Disattiva Alter clienti Telefono - </B> Se è impostata a Y, non cambia il numero di telefono del cliente, quando un agente disposizioni la chiamata. Il valore di default è Y|
Agent API Access -<\/B> This option allows the account to be used with the vicidial agent API commands|Agente Accesso API - </B> Questa opzione permette laccount da utilizzare con lAPI vicidial agente comandi|
Agent Alter Customer Phone Override -<\/B> This option will override whatever the option is in the campaign for altering of customer phone number. NOT_ACTIVE will use whatever setting is present for the campaign. ALLOW_ALTER will always allow for the agent to alter the customer phone number, no matter what the campaign setting is. Default is NOT_ACTIVE|Agente Alter clienti Telefono Sovrascrive - </B> Questa opzione sovrascrive lopzione è ciò che nella campagna per modificare il numero di telefono del cliente. NOT_ACTIVE userà qualsiasi impostazione è presente per la campagna. ALLOW_ALTER sempre per consentire lagente di modificare il numero di telefono del cliente, non importa ciò che la campagna è limpostazione. Il valore di default è NOT_ACTIVE|
Agent API Active -<\/B> If set to 1, this will allow the Agent API interface to function. Default is 0|Agente attivo API - </B> Se è impostato a 1, questo permetterà lagente interfaccia API di funzionare. Il valore di default è 0|
Agent Alter Customer Phone Override: |Agente Alter clienti Sovrascrive Telefono:|
Agent API Access: |Agente API Accesso:|
Disable Alter Customer Phone: |Disattiva Alter Clienti Telefono:|
Agent API Active: |API di agente attivo:|
Agent Display Queue Count -<\/B> If set to Y, when a customer is waiting for an agent, the Queue Calls display at the top of the agent screen will turn red and show the number of waiting calls. Default is Y|Agente Mostra Coda Conte - </B> Se è impostata a Y, ogni volta che un cliente è in attesa di un agente, la coda invita visualizzazione nella parte superiore dello schermo agente diventa rosso e mostra il numero di chiamate in attesa. Il valore di default è Y|
Agent Display Queue Count: |Agente Mostra Coda Count:|
agents in dead calls|agenti morti chiamate|
QC Last Pull Time: |QC Ultimo Tirare Tempo:|
and less than 43200 seconds or 12 hours|e meno di 43200 secondi o 12 ore|
LEADS AT LIMIT|PORTA AL LIMITE|
Lead counts taken from active lists in the campaign only|Piombo conta prese da elenchi attiva nella campagna solo|
QC Get Record Launch-<\/B> This allows one of the following actions to be triggered upon a QC agent receiving a new record|QC ottenere il record di lancio-</B> Ciò consente una delle seguenti azioni per essere attivato su un QC agente riceve un nuovo record|
QC Show Recording -<\/B> This allows for a recording that may be linked with the QC record to be display in the QC agent screen|QC Visualizza Registrazione - </B> Ciò consente una registrazione che può essere collegato con la QC record di essere esposto nel QC agente schermo|
QC Shift -<\/B> This is the shift timeframe used to pull QC records for a campaign. The days of the week are ignored for these functions|QC Maiusc - </B> Questo è il passaggio di tempo utilizzato per estrarre QC record per una campagna. I giorni della settimana sono ignorati per queste funzioni|
QC Get Record Launch|QC ottenere il record di lancio|
QC Show Recording|Visualizza la registrazione, QC|
QC Shift|QC Maiusc|
Inbound Group QC Settings|Inbound Gruppo QC Impostazioni|
QC Shift -<\/B> This is the shift timeframe used to pull QC records for an inbound_group. The days of the week are ignored for these functions|QC Maiusc - </B> Questo è il passaggio di tempo utilizzato per estrarre QC record per un inbound_group. I giorni della settimana sono ignorati per queste funzioni|
